,labels,text,prediction
17663,1,"Uncertainty principles for Kac algebras In this paper, we introduce the notation of bi-shift of biprojections in subfactor theory to unimodular Kac algebras. We characterize the minimizers of Hirschman-Beckner uncertainty principle and Donoho-Stark uncertainty principle for unimodular Kac algebras with biprojections and prove Hardy's uncertainty principle in terms of minimizers.",0
17923,1,"Flavor fluctuations in 3-level quantum dots: Generic SU(3)-Kondo fixed point in equilibrium and non-Kondo fixed points in nonequilibrium We study a $3$-level quantum dot in the singly occupied cotunneling regime coupled via a generic tunneling matrix to several multi-channel leads in equilibrium or nonequilibrium. We derive an effective model where also each reservoir has three channels labelled by the quark flavors $u$, $d$ and $s$ with an effective d.o.s. polarized w.r.t. an eight-dimensional $F$-spin corresponding to the eight generators of $SU(3)$. In equilibrium we perform a standard poor man scaling analysis and show that tunneling via virtual intermediate states induces flavor fluctuations on the dot which become $SU(3)$-symmetric at a characteristic and exponentially small low-energy scale $T_K$. Using the numerical renormalization group (NRG) we study in detail the linear conductance and confirm the $SU(3)$-symmetric Kondo fixed point with universal conductance $G=2.25 e^2/h$ for various tunneling setups by tuning the level spacings on the dot. In contrast to the equilibrium case, we find in nonequilibrium that the fixed point model is not $SU(3)$-symmetric but characterized by rotated $F$-spins for each reservoir with total vanishing sum. At large voltage we analyse the $F$-spin magnetization and the current in golden rule as function of a magnetic field for the isospin of the up/down quark and the level spacing to the strange quark. As a smoking gun to detect the nonequilibrium fixed point we find that the curve of zero $F$-spin magnetization has a particular shape on the dot parameters. We propose that our findings can be generalized to the case of quantum dots with an arbitrary number $N$ of levels.",0
17925,1,"Wave formation process upon explosive welding: electron microscopic observations and imitating experiments A sequence of the interface transition states was investigated. A transition state has been found, during which cusps look like splashes. Images of the splashes for different joints have been obtained. The processes of self-organization of the splashes into a quasi-wave surface and a perfect wavy surface have been revealed. Simulations experiments have been conducted. Heterogeneity and the interface bending of one of the contacting materials have been detected. They imitate the heterogeneity on the interface arising upon explosive welding.",0
17926,1,"44 GHz Class I Methanol (CH$_{3}$OH) Maser Survey in the Galactic Center We report on a large 44 GHz (7(0)–6(1) A (+)) methanol (CH(3)OH) maser survey of the Galactic Center. The Karl G. Jansky Very Large Array was used to search for CH(3)OH maser emission covering a large fraction of the region around Sgr A. In 25 pointings, over 300 CH(3)OH maser sources (>10σ) were detected. The majority of the maser sources have a single peak emission spectrum with line of sight velocities that range from about −13 to 72 km s(−)(1). Most maser sources were found to have velocities around 35−55 km s(−)(1), closely following velocities of neighboring interacting molecular clouds (MCs). The full width at half-maximum of each individual spectral feature is very narrow (∼0.85 km s(−)(1) on average). In the north, where Sgr A East is known to be interacting with the 50 km s(−)(1) MC, more than 100 44 GHz CH(3)OH masers were detected. In addition, three other distinct concentrations of masers were found, which appear to be located closer to the interior of the interacting MCs. It is possible that a subset of masers is associated with star formation, although conclusive evidence is lacking.",0
18075,1,"EPR paradox, quantum nonlocality and physical reality Eighty years ago Einstein, Podolsky and Rosen demonstrated that instantaneous reduction of wave function, believed to describe completely a pair of entangled physical systems, led to EPR paradox. The paradox disappears in statistical interpretation of quantum mechanics (QM) according to which a wave function describes only an ensemble of identically prepared physical systems. QM predicts strong correlations between outcomes of measurements performed on different members of EPR pairs in far-away locations. Searching for an intuitive explanation of these correlations John Bell analysed so called local realistic hidden variable models and proved that correlations consistent with these models satisfy Bell inequalities which are violated by some predictions of QM and by experimental data. Several different local models were constructed and inequalities proven. Some eminent physicists concluded that Nature is definitely nonlocal and that it is acting according to a law of nonlocal randomness. According to these law perfectly random, but strongly correlated events, can be produced at the same time in far away locations and a local and causal explanation of their occurrence cannot be given. We strongly disagree with this conclusion and we prove the contrary by analysing in detail some influential finite sample proofs of Bell and CHSH inequalities and so called Quantum Randi Challenges. We also show how one can win so called Bell's game without violating locality of Nature. Nonlocal randomness is inconsistent with local quantum field theory, with standard model in elementary particle physics and with causal laws and adaptive dynamics prevailing in the surrounding us world. The experimental violation of Bell-type inequalities does not prove the nonlocality of Nature but it only confirms a contextual character of quantum observables and gives a strong argument against counterfactual definiteness and against a point of view according to which experimental outcomes are produced in irreducible random way.",0
18107,1,"T *-extension and 1-parameter formal deformation of Novikov superalgebras In this paper, we study the representations and T∗ -extensions of Novikov superalgebras. Many properties of a Novikov superalgebra can be lifted to its T∗ -extensions such as nilpotency, solvability and decomposition. In particular, we discuss the equivalence of T∗ -extensions. Moreover, we develop 1-parameter formal deformations theory of Novikov superalgebras.",0
18245,1,"Contributions to the spectral geometry of locally homogeneous spaces Abstract We report on several new results concerning the spectral geometry of locally homogeneous spaces. The first is a systematic method for constructing Dirac isospectral lens spaces, including many examples. The second is the result that many sixth-order curvature invariants - in particular, the integral of |∇R|2 - are not determined by the Laplace spectrum of a closed Riemannian manifold. The third establishes irreducibility of Laplace eigenspaces associated with generic left invariant metrics on certain compact Lie groups.",0
18250,1,"Mixed Quantum Double Construction of Subfactors We generalize the quantum double construction of subfactors to that from arbitrary flat connections on 4-partite graphs and call it the \textit{mixed quantum double construction}.If all the four graphs of the original 4-partite graph are connected, it is easy to see that this construction produces Ocneanu's asymptotic inclusion of both subfactors generated by the original flat connection horizontally and vertically.The construction can be applied for example to the non-standard flat connections which appear in the construction of the Goodman-de la Harpe-Jones subfactors or to those obtained by the composition of flat part of any biunitary connections as in N. Sato's paper~[40].An easy application shows that the asymptotic inclusions of the Goodman-de la Harpe-Jones subfactors are isomorphic to those of the Jones subfactors of type $A_n$ except for the cases of orbifold type.If two subfactors $A\subset B$ and $A \subset C$ have common $A$-$A$ bimodule systems, we can construct a flat connection in general.Then by applying our construction to the flat connection, we obtain the asymptotic inclusion of both $A\subset B$ and $A \subset C$.We also discuss the case when the original 4-partite graph contains disconnected graphs and give some such examples.General phenomena when disconnected graphs appear are explained by using bimodule systems.",0
18410,1,"Local Zeta Functions, pseudodifferential operators, and Sobolev-type spaces over non-Archimedean Local Fields In this article we introduce a new type of local zeta functions and study some connections with pseudodifferential operators in the framework of non-Archimedean fields. The new local zeta functions are defined by integrating complex powers of norms of polynomials multiplied by infinitely pseudo-differentiable functions. In characteristic zero, the new local zeta functions admit meromorphic continuations to the whole complex plane, but they are not rational functions. The real parts of the possible poles have a description similar to the poles of Archimedean zeta functions. But they can be irrational real numbers while in the classical case are rational numbers. We also study, in arbitrary characteristic, certain connections between local zeta functions and the existence of fundamental solutions for pseudodifferential equations.",0
18601,1,"Ill posedness of force-free electrodynamics in Euler potentials We prove that the initial value problem for force-free electrodynamics in Euler variables is not well posed. We establish this result by showing that a well-posedness criterion provided by Kreiss fails to hold for this theory, and using a theorem provided by Strang. To show the nature of the problem we display a particular bounded (in Sobolev norms) sequence of initial data for the force-free equations such that at any given time as close to zero as one wishes, the corresponding evolution sequence is not bounded. Thus, the force-free evolution is noncontinuous in that norm with respect to the initial data. We furthermore prove that this problem is also ill-posed in the Leray-Ohya sense.",0
18667,1,"Altération de la réparation de l’ADN et cancer Maintaining the genetic integrity is a key process in cell viability and is enabled by a wide network of repair pathways. When this system is defective, it generates genomic instability and results in an accumulation of chromosomal aberrations and mutations that may be responsible for various clinical phenotypes, including susceptibility to develop cancer. Indeed, these defects can promote not only the initiation of cancer, but also allow the tumor cells to rapidly acquire mutations during their evolution. Several genes are involved in these damage repair systems and particular polymorphisms are predictive of the onset of cancer, the best described of them being BRCA. In addition to its impact on carcinogenesis, the DNA damage repair system is now considered as a therapeutic target of choice for cancer treatment, as monotherapy or in combination with other cytotoxic therapies, such as chemotherapies or radiotherapy. PARP inhibitors are nowadays the best known, but other agents are emerging in the field of clinical research. The enthusiasm in this area is coupled with promising results and a successful collaboration between clinicians and biologists would allow to optimize treatment plans in order to take full advantage of the DNA repair system modulation.",0
18762,1,"SDSS-IV MaNGA: The Spatially Resolved Stellar Initial Mass Function in $\sim$400 Early-Type Galaxies MaNGA provides the opportunity to make precise spatially resolved measurements of the IMF slope in galaxies owing to its unique combination of spatial resolution, wavelength coverage and sample size. We derive radial gradients in age, element abundances and IMF slope analysing optical and near-infrared absorption features from stacked spectra out to the half-light radius of 366 early-type galaxies with masses $9.9 - 10.8\;\log M/M_{\odot}$. We find flat gradients in age and [$\alpha$/Fe] ratio, as well as negative gradients in metallicity, consistent with the literature. We further derive significant negative gradients in the [Na/Fe] ratio with galaxy centres being well enhanced in Na abundance by up to 0.5 dex. Finally, we find a gradient in IMF slope with a bottom-heavy IMF in the centre (typical mass excess factor of 1.5) and a Milky Way-type IMF at the half-light radius. This pattern is mass-dependent with the lowest mass galaxies in our sample featuring only a shallow gradient around a Milky Way IMF. Our results imply the local IMF-$\sigma$ relation within galaxies to be even steeper than the global relation and hint towards the local metallicity being the dominating factor behind the IMF variations. We also employ different stellar population models in our analysis and show that a radial IMF gradient is found independently of the stellar population model used. A similar analysis of the Wing-Ford band provides inconsistent results and further evidence of the difficulty in measuring and modelling this particular feature.",0
18774,1,"Creating Interactive Web Pages for Non-Programmers This paper describes a new web page creation system that allows web developers with limited programming experience to create interactive displays of control system data. Web pages can be created that display live control system data that updates in real-time, as well as data stored within our logging/archiving and database systems. Graphical, tabular, and textual displays are supported as well as standard interaction techniques via buttons, menus and tabs. The developer creates a web page using a custom web page builder. The builder presents a web page as a user-defined grid of tiled cells. The developer chooses the display style of each cell from a list of available cell types, then customizes its data content. Final polish can be applied using HTML and CSS. Specialized tools are available for creating mobile displays. This paper shows examples of the web pages created, and provides a summary of the experience of both the web developers and users.",0
18893,1,"Visibility graphs for image processing The family of image visibility graphs (IVGs) have been recently introduced as simple algorithms by which scalar fields can be mapped into graphs. Here we explore the usefulness of such operator in the scenario of image processing and image classification. We demonstrate that the link architecture of the image visibility graphs encapsulates relevant information on the structure of the images and we explore their potential as image filters and compressors. We introduce several graph features, including the novel concept of Visibility Patches, and show through several examples that these features are highly informative, computationally efficient and universally applicable for general pattern recognition and image classification tasks.",0
18917,1,E-learning as a technological tool to meet the requirements of occupational standards in training of it specialists We discuss issues of updating educational programs to meet requirements of the labor market and occupational standards of IT industry. We suggest the technology of e-learning that utilizes an open educational resource to provide the employers’ participation in the development of educational content and the intensification of practical training.,0
18996,1,"Extreme conditions in the molecular gas of lensed star-forming galaxies at z~3 Atomic Carbon can be an efficient tracer of the molecular gas mass, and when combined to the detection of high-J and low-J CO lines it yields also a sensitive probe of the power sources in the molecular gas of high redshift galaxies. The recently installed SEPIA5 receiver at the focus of the APEX telescope has opened up a new window at frequencies 159 - 211 GHz allowing the exploration of the Atomic Carbon in high-z galaxies, at previously inaccessible frequencies from the ground. We have targeted three gravitationally lensed galaxies at redshift of about 3 and conducted a comparative study of the observed high-J CO/CI ~ratios with well-studied nearby galaxies. Atomic Carbon (CI(2-1)) was detected in one of the three targets and marginally in a second, while in all three targets the $J=7\to6$ CO line is detected. The CO(7-6)/CI(2-1), CO(7-6)/CO(1-0) line ratios and the CO(7-6)/(far-IR continuum) luminosity ratio are compared to those of nearby objects. A large excitation status in the ISM of these high-z objects is seen, unless differential lensing unevenly boosts the CO line fluxes from the warm and dense gas more than the CO(1-0), CI(2-1), tracing a more widely distributed cold gas phase. We provide estimates of total molecular gas masses derived from the atomic Carbon and the Carbon monoxide CO(1-0), which within the uncertainties turn out to be equal.",0
19047,1,"Efficient computation of high order cumulant tensors In this paper, we introduce a novel algorithm for calculating arbitrary order cumulants of multidimensional data. Since the $m^\text{th}$ order cumulant can be presented in the form of an $m$-dimensional tensor, the algorithm is presented using tensor operations. The algorithm provided in the paper takes advantage of super-symmetry of cumulant and moment tensors. We show that the proposed algorithm considerably reduces the computational complexity and the computational memory requirement of cumulant calculation as compared with existing algorithms. For the sizes of interest, the reduction is of the order of $m!$ compared to the naive algorithm.",0
19137,1,"Ion irradiation of carbonaceous chondrites: A new view of space weathering on primitive asteroids We present an experimental study on ion irradiation of carbonaceous chondrites, simulating solar wind irradiation on primitive asteroids, to better constrain the space weathering processes of low albedo objects. The irradiations were performed on pressed pellets of the CV Allende, CO Frontier Mountain 95002 and Lancé, CM Mighei, CI Alais, and ungrouped Tagish Lake meteorites, as well as on some silicate samples (olivine and diopside). We used 40keV He+He+ with fluences up to 6 × 1016 ions/cm2 corresponding to timescales of 103–104 years for an object in the Main Belt. Reflectance spectra were acquired ex situ before and after irradiations in the visible to mid-infrared range (0.4–16 µm). Several spectral modifications are observed. In the MIR range, we observe a shift of the phyllosilicates (near 3 and 10 µm) and silicates (near 10 µm) bands toward longer wavelength. In the visible-NIR range, spectral darkening and reddening are observed for some samples, while others show spectral brightening and blueing. Results are also compared with previous irradiation on ordinary and carbonaceous chondrites. We find that the spectral modifications in the visible range are correlated with the initial albedo/composition. We propose a model for space weathering effects on low albedo objects, showing that those with initial albedo between 5 and 9% shall not suffer SpWe effects in the visible range. These experiments provide new clues on spectroscopic features modifications within the visible-infrared ranges that could be detected in situ by future sample return missions (Hayabusa-2/JAXA and OSIRIS-REx/NASA).",0
19201,1,"Response of Solar Irradiance to Sunspot-area Variations One of the important open questions in solar irradiance studies is whether long-term variability (i.e. on timescales of years and beyond) can be reconstructed by means of models that describe short-term variability (i.e. days) using solar proxies as inputs. Preminger and Walton (2005, GRL, 32, 14109) showed that the relationship between spectral solar irradiance and proxies of magnetic-flux emergence, such as the daily sunspot area, can be described in the framework of linear system theory by means of the impulse response. We significantly refine that empirical model by removing spurious solar-rotational effects and by including an additional term that captures long-term variations. Our results show that long-term variability cannot be reconstructed from the short-term response of the spectral irradiance, which cautions the extension of solar proxy models to these timescales. In addition, we find that the solar response is nonlinear in such a way that cannot be corrected simply by applying a rescaling to sunspot area.",0
19259,1,"Topological quantum phase transition in the Ising-like antiferromagnetic spin chain BaCo$_2$V$_2$O$_8$ Since the seminal ideas of Berezinskii, Kosterlitz and Thouless, topological excitations are at the heart of our understanding of a whole novel class of phase transitions. In most of the cases, a single type of topological objects controls the transition. There are however some situations, still poorly understood, for which dual topological excitations fight to control the phase diagram and the transition. Finding controlled realization of such cases is thus of considerable interest. We show here that this class of transitions occurs in BaCo$_2$V$_2$O$_8$, a spin-1/2 Ising-like quasi-one dimensional antiferromagnet when subjected to a uniform magnetic field transverse to the Ising axis. Using neutron scattering experiments, we measure a drastic modification of the quantum excitations beyond a critical value of the magnetic field. This quantum phase transition is identified, through a comparison with theoretical calculations, to be a transition between two different types of solitonic topological objects.",0
19271,1,"Path Integral Monte Carlo study of particles obeying quantum mechanics and classical statistics Ultracold atomic systems have been of great research interest in the past, with more recent attention being paid to systems of mixed species. In this work, we carry out nonperturbative path-integral Monte Carlo (PIMC) simulations of N distinguishable particles at finite temperature, which can be thought of as an ultracold atomic system containing N distinct species. We use the PIMC approach to calculate thermodynamic properties of particles interacting via hard-sphere and hard-cavity potentials. The first problem we study is a two-particle system interacting via a hard-sphere and hard-cavity interaction in order to test the effectiveness of two approximations for the thermal density matrix corresponding to these potentials. We then apply the PIMC method to a system of many hard-sphere particles under periodic boundary conditions at varying temperature in order to calculate the energy per particle, pressure, and specific heat of the system. We examine how finite-size effects impact the results of PIMC simulations of hard-sphere particles and when the thermodynamic limit has been reached. Our results provide microscopic benchmarks for a system containing distinguishable particles, which can be thought of as a limiting case for ultracold atomic systems of mixed species.",0
19365,1,"Eigenstate thermalization hypothesis in quantum dimer models We use exact diagonalization to study the eigenstate thermalization hypothesis (ETH) in the quantum dimer model on the square and triangular lattices. Due to the nonergodicity of the local plaquette-flip dynamics, the Hilbert space, which consists of highly constrained close-packed dimer configurations, splits into sectors characterized by topological invariants. We show that this has important consequences for ETH: We find that ETH is clearly satisfied only when each topological sector is treated separately, and only for moderate ratios of the potential and kinetic terms in the Hamiltonian. By contrast, when the spectrum is treated as a whole, ETH breaks down on the square lattice and, apparently, also on the triangular lattice. These results demonstrate that quantum dimer models have interesting thermalization dynamics.",0
19390,1,Toeplitz Operators with Discontinuous Symbols on the Sphere We obtain asymptotics of norms for Toeplitz operators with specific discontinuous symbols on$$S^2$$,0
19450,1,"Improved Cloud resource allocation: how INDIGO-DataCloud is overcoming the current limitations in Cloud schedulers Performing efficient resource provisioning is a fundamental aspect for any resource provider. Local Resource Management Systems (LRMS) have been used in data centers for decades in order to obtain the best usage of the resources, providing their fair usage and partitioning for the users. In contrast, current cloud schedulers are normally based on the immediate allocation of resources on a first-come, first-served basis, meaning that a request will fail if there are no resources (e.g. OpenStack) or it will be trivially queued ordered by entry time (e.g. OpenNebula). Moreover, these scheduling strategies are based on a static partitioning of the resources, meaning that existing quotas cannot be exceeded, even if there are idle resources allocated to other projects. This is a consequence of the fact that cloud instances are not associated with a maximum execution time and leads to a situation where the resources are under-utilized. These facts have been identified by the INDIGO-DataCloud project as being too simplistic for accommodating scientific workloads in an efficient way, leading to an underutilization of the resources, a non desirable situation in scientific data centers. In this work, we will present the work done in the scheduling area during the first year of the INDIGO project and the foreseen evolutions.",0
19502,1,"An upper bound on the number of self-avoiding polygons via joining For $d\geq2$ and $n\in\mathbb{N}$ even, let $p_{n}=p_{n}(d)$ denote the number of length $n$ self-avoiding polygons in $\mathbb{Z}^{d}$ up to translation. The polygon cardinality grows exponentially, and the growth rate $\lim_{n\in2\mathbb{N}}p_{n}^{1/n}\in(0,\infty)$ is called the connective constant and denoted by $\mu$. Madras [J. Stat. Phys. 78 (1995) 681–699] has shown that $p_{n}\mu^{-n}\leq Cn^{-1/2}$ in dimension $d=2$. Here, we establish that $p_{n}\mu^{-n}\leq n^{-3/2+o(1)}$ for a set of even $n$ of full density when $d=2$. We also consider a certain variant of self-avoiding walk and argue that, when $d\geq3$, an upper bound of $n^{-2+d^{-1}+o(1)}$ holds on a full density set for the counterpart in this variant model of this normalized polygon cardinality.",0
19560,1,"Impact of near-PT symmetry on exciting solitons and interactions based on a complex Ginzburg-Landau model We present and theoretically report the influence of a class of near-parity-time-(PT-) symmetric potentials with spectral filtering parameter $\alpha_2$ and nonlinear gain-loss coefficient $\beta_2$ on solitons in the complex Ginzburg-Landau (CGL) equation. The potentials do not admit entirely-real linear spectra any more due to the existence of coefficients $\alpha_2$ or $\beta_2$. However, we find that most stable exact solitons can exist in the second quadrant of the $(\alpha_2, \beta_2)$ space, including on the corresponding axes. More intriguingly, the centrosymmetric two points in the $(\alpha_2, \beta_2)$ space possess imaginary-axis (longitudinal-axis) symmetric linear-stability spectra. Furthermore, an unstable nonlinear mode can be excited to another stable nonlinear mode by the adiabatic change of $\alpha_2$ and $\beta_2$. Other fascinating properties associated with the exact solitons are also examined in detail, such as the interactions and energy flux. These results are useful for the related experimental designs and applications.",0
19563,1,"Odd viscosity in two-dimensional incompressible fluids In this work, we present observable consequences of a parity-violating odd-viscosity term in incompressible 2+1D hydrodynamics. For boundary conditions depending on the velocity field (flow) alone we show that (i) the fluid flow quantified by the velocity field is independent of odd viscosity, (ii) the force acting on a closed contour is independent of odd viscosity, and (iii) the odd-viscosity part of torque on a closed contour is proportional to the rate of change of area enclosed by the contour with the proportionality constant being twice the odd viscosity. The last statement allows us to define a measurement protocol of odd viscostance in analogy to Hall resistance measurements. We also consider no-stress boundary conditions that explicitly depend on odd viscosity. A classic hydrodynamics problem with no-stress boundary conditions is that of a bubble in a planar Stokes flow. We solve this problem exactly for shear and hyperbolic flows and show that the steady-state shape of the bubble in the shear flow depends explicitly on the value of odd viscosity.",0
19676,1,"General quantum constraints on detector noise in continuous linear measurements In quantum sensing and metrology, an important class of measurement is the continuous linear measurement, in which the detector is coupled to the system of interest linearly and continuously in time. One key aspect involved is the quantum noise of the detector, arising from quantum fluctuations in the detector input and output. It determines how fast we acquire information about the system and also influences the system evolution in terms of measurement backaction. We therefore often categorize it as the so-called imprecision noise and quantum backaction noise. There is a general Heisenberg-like uncertainty relation that constrains the magnitude of and the correlation between these two types of quantum noise. The main result of this paper is to show that, when the detector becomes ideal, i.e., at the quantum limit with minimum uncertainty, not only does the uncertainty relation takes the equal sign as expected, but also there are two new equalities. This general result is illustrated by using the typical cavity QED setup with the system being either a qubit or a mechanical oscillator. Particularly, the dispersive readout of a qubit state, and the measurement of mechanical motional sideband asymmetry are considered.",0
19792,1,"The parameters uncertainty inflation fallacy Statistical estimation of the prediction uncertainty of physical models is typically hindered by the inadequacy of these models due to various approximations they are built upon. The prediction errors due to model inadequacy can be handled either by correcting the model's results, or by adapting the model's parameters uncertainty to generate prediction uncertainty representative, in a way to be defined, of model inadequacy errors. The main advantage of the latter approach is its transferability to the prediction of other quantities of interest based on the same parameters. A critical review of state-of-the-art implementations of this approach in computational chemistry shows that it is biased, in the sense that it does not produce prediction uncertainty bands conforming with model inadequacy errors.",0
19832,1,"$CPT$-symmetric coupler with intermodal dispersion A dual-core waveguide with balanced gain and loss in different arms and with intermodal coupling is considered. The system is not invariant under the conventional $PT$ symmetry but obeys $CPT$ symmetry where an additional spatial inversion $C$ corresponds to swapping the coupler arms. We show that second-order dispersion of coupling allows for unbroken $CPT$ symmetry and supports propagation of stable vector solitons along the coupler. Small-amplitude solitons are found in explicit form. The combined effect of gain-and-loss and dispersive coupling results in several interesting features which include a separation between the components in different arms, nontrivial dependence of stability of a soliton on its velocity, and the existence of more complex stationary two-hump solutions. Unusual decay dynamics of unstable solitons is discussed too.",0
19860,1,"Tomographic Reconstruction of Quantum Metrics In the framework of quantum information geometry we investigate the relationship between monotone metric tensors uniquely defined on the space of quantum tomograms, once the tomographic scheme is chosen, and monotone quantum metrics on the space of quantum states, classified by operator monotone functions, according to the Petz classification theorem. We show that different metrics can be related through a change in the tomographic map and prove that there exists a bijective relation between monotone quantum metrics associated with different operator monotone functions. Such a bijective relation is uniquely defined in terms of solutions of a first order second degree differential equation for the parameters of the involved tomographic maps. We first exhibit an example of a non-linear tomographic map that connects a monotone metric with a new one, which is not monotone. Then we provide a second example where two monotone metrics are uniquely related through their tomographic parameters.",0
19933,1,"Superdense Coding with Uniformly Accelerated Particle We study superdense coding with uniformly accelerated particle in single mode approximation and beyond single mode approximation. We use four different functions, the capacity of superdense coding, negativity, discord and the probability of success for evaluating the final results. In single mode approximation, all the four functions behave as expected, however in beyond single mode approximation, except the probability of success, the other three functions represent peculiar behaviors at least for special ranges where the beyond single mode approximation is strong.",0
20137,1,"Role of magnetosonic solitons in perpendicular collisionless shock reformation The nature of the magnetic structure arising from ion specular reflection in shock compression studies is examined by means of 1D particle-in-cell simulations. Propagation speed, field profiles, and supporting currents for this magnetic structure are shown to be consistent with a magnetosonic soliton. Coincidentally, this structure and its evolution are typical of foot structures observed in perpendicular shock reformation. To reconcile these two observations, we propose, for the first time, that shock reformation can be explained as the result of the formation, growth, and subsequent transition to a supercritical shock of a magnetosonic soliton. This argument is further supported by the remarkable agreement found between the period of the soliton evolution cycle and classical reformation results. This new result suggests that the unique properties of solitons can be used to shed new light on the long-standing issue of shock nonstationarity and its role on particle acceleration.",0
20175,1,"Fractional Fowler-Nordheim Law for Field Emission from Rough Surface with Nonparabolic Energy Dispersion The theories of field electron emission from perfectly planar and smooth canonical surfaces are well understood, but they are not suitable for describing emission from rough, irregular surfaces arising in modern nanoscale electron sources. Moreover, the existing models rely on Sommerfeld's free-electron theory for the description of electronic distribution which is not a valid assumption for modern materials with nonparabolic energy dispersion. In this paper, we derive analytically a generalized Fowler-Nordheim (FN) type equation that takes into account the reduced space-dimensionality seen by the quantum mechanically tunneling electron at a rough, irregular emission surface. We also consider the effects of non-parabolic energy dispersion on field-emission from narrow-gap semiconductors and few-layer graphene using Kane's band model. The traditional FN equation is shown to be a limiting case of our model in the limit of a perfectly flat surface of a material with parabolic dispersion. The fractional-dimension parameter used in this model can be experimentally calculated from appropriate current-voltage data plot. By applying this model to experimental data, the standard field-emission parameters can be deduced with better accuracy than by using the conventional FN equation.",0
20199,1,"Hermitian-Yang-Mills connections on collapsing elliptically fibered $K3$ surfaces Let $X\rightarrow {\mathbb P}^1$ be an elliptically fibered $K3$ surface with a section, admitting a sequence of Ricci-flat metrics collapsing the fibers. Let $\mathcal E$ be a generic, holomoprhic $SU(n)$ bundle over $X$ such that the restriction of $\mathcal E$ to each fiber is semi-stable. Given a sequence $\Xi_i$ of Hermitian-Yang-Mills connections on $\mathcal E$ corresponding to this degeneration, we prove that, if $E$ is a given fiber away from a finite set, the restricted sequence $\Xi_i|_{E}$ converges to a flat connection uniquely determined by the holomorphic structure on $\mathcal E$.",0
20340,1,"Quantisation of compact forms of the trigonometric Ruijsenaars-Schneider system Recently, Feh\'er and Kluck discovered new compact forms of the trigonometric Ruijsenaars-Schneider system at the level of classical mechanics. In this paper, we quantise all so-called type (i) instances of these classical systems and explicitly solve the joint eigenvalue problem for the corresponding quantum Hamiltonians by generalising previous results of van Diejen and Vinet.",0
20356,1,"Causal network discovery by iterative conditioning: comparison of algorithms Estimating causal interactions in complex networks is an important problem encountered in many fields of current science. While a theoretical solution for detecting the graph of causal interactions has been previously formulated in the framework of prediction improvement, it generally requires the computation of high-dimensional information functionals -- a situation invoking the curse of dimensionality with increasing network size. Recently, several methods have been proposed to alleviate this problem, based on iterative procedures for assessment of conditional (in)dependences. In the current work, we bring a comparison of several such prominent approaches. This is done both by theoretical comparison of the algorithms using a formulation in a common framework, and by numerical simulations including realistic complex coupling patterns. The theoretical analysis shows that the algorithms are strongly related; including one algorithm being in particular situations equivalent to the first phase of another. Moreover, numerical simulations suggest that the accuracy of most of the algorithms is under suitable parameter choice almost indistinguishable. However, particularly for large networks there are substantial differences in their computational demands, suggesting some of the algorithms are relatively more efficient in the case of sparse networks, while other perform better in the case of dense networks. The most recent variant of the algorithm by Runge et al. then provides a promising speedup particularly for large sparse networks, albeit appears to lead to a substantial decrease in accuracy in some scenarios. Based on the analysis of the reviewed algorithms, we propose a hybrid approach that provides competitive results both concerning computational efficiency and accuracy.",0
20475,1,"An efficient $k$-means-type algorithm for clustering datasets with incomplete records The $k$-means algorithm is the most popular nonparametric clustering method in use, but cannot generally be applied to data sets with missing observations. The usual practice with such data sets is to either impute the values under an assumption of a missing-at-random mechanism or to ignore the incomplete records, and then to use the desired clustering method. We develop an efficient version of the $k$-means algorithm that allows for clustering cases where not all the features have observations recorded. Our extension is called $k_m$-means and reduces to the $k$-means algorithm when all records are complete. We also provide strategies to initialize our algorithm and to estimate the number of groups in the data set. Illustrations and simulations demonstrate the efficacy of our approach in a variety of settings and patterns of missing data. Our methods are also applied to the clustering of gamma-ray bursts and to the analysis of activation images obtained from a functional Magnetic Resonance Imaging experiment.",0
20581,1,"Analogue Magnetism Revisited In this article we revisit the significance of the often debated structural similarity between the equations of electromagnetism and fluid dynamics. Although the matching of the two sets of equations has successfully been done for non-dissipative forms of the equations, little has been done for cases where the dissipative terms are non-negligible. We consider the consequence of non-negligible viscosity and diffusivity, and how the fine-tuning of these parameters could allow fluid dynamics to be used to indirectly study certain properties of magnetic fields.",0
20607,1,"Magnetic monopole polarons in artificial spin ices Emergent quasiparticles that arise from the fractionalization of the microscopic degrees of freedom have been one of the central themes in modern condensed-matter physics. The notion of magnetic monopoles, freely moving quasiparticles fragmented from local dipole excitations, has enjoyed much success in understanding the thermodynamic, static, and transport properties of the so-called spin-ice materials. The artificial version of spin ice, where a lattice of nanoscale magnetic dipoles is sculpted out of a ferromagnetic film, provides a unique opportunity to study these unusual quasiparticles in a material-by-design approach. Here we show that the elementary excitations in the ice phase of a nano-magnetic array arranged in the pentagonal lattice are composite objects comprised of the emergent monopole and a surrounding cloud of opposite uncompensated magnetic charges.",0
