,labels,text,prediction
29333,0,"Categorified sl(N) invariants of colored rational tangles We use categorical skew Howe duality to find recursion rules that compute categorified sl(N) invariants of rational tangles colored by exterior powers of the standard representation. Further, we offer a geometric interpretation of these rules which suggests a connection to Floer theory. Along the way we make progress towards two conjectures about the colored HOMFLY homology of rational links.",2
29448,0,"Dirichlet-Neumann inverse spectral problem for a star graph of Stieltjes strings We solve two inverse spectral problems for star graphs of Stieltjes strings with Dirichlet and Neumann boundary conditions, respectively, at a selected vertex called root. The root is either the central vertex or, in the more challenging problem, a pendant vertex of the star graph. At all other pendant vertices Dirichlet conditions are imposed; at the central vertex, at which a mass may be placed, continuity and Kirchhoff conditions are assumed. We derive conditions on two sets of real numbers to be the spectra of the above Dirichlet and Neumann problems. Our solution for the inverse problems is constructive: we establish algorithms to recover the mass distribution on the star graph (i.e. the point masses and lengths of subintervals between them) from these two spectra and from the lengths of the separate strings. If the root is a pendant vertex, the two spectra uniquely determine the parameters on the main string (i.e. the string incident to the root) if the length of the main string is known. The mass distribution on the other edges need not be unique; the reason for this is the non-uniqueness caused by the non-strict interlacing of the given data in the case when the root is the central vertex. Finally, we relate of our results to tree-patterned matrix inverse problems.",2
29547,0,"Sigma-model solitons on noncommutative spaces We use results from time-frequency analysis and Gabor analysis to construct new classes of sigma-model solitons over the Moyal plane and over noncommutative tori, taken as source spaces, with a target space made of two points. A natural action functional leads to self-duality equations for projections in the source algebra. Solutions, having non-trivial topological content, are constructed via suitable Morita duality bimodules.",2
30141,0,"Vortex Operator and BKT Transition in Abelian Duality We give a new simple derivation for the sine-Gordon description of Berezinskii-Kosterlitz-Thouless(BKT) phase transition (is driven by vortices). Our derivation is simpler than traditional derivations. Besides, our derivation is a continuous field theoretic derivation by using path integration, different from the traditional derivations which are based on lattice theory or based on Coulomb gas model. Our new derivation rely on Abelian duality of two dimensional quantum field theory. By utilizing this duality in path integration, we find that the vortex configurations are naturally mapped to exponential operators in dual description, these operators are the vortex operators that can create vortices, the sine-Gordon description then naturally follows. Our method may be useful for the investigation to the BKT physics of superconductors.",2
30503,0,"Quantum walking in curved spacetime A discrete-time Quantum Walk (QW) is essentially a unitary operator driving the evolution of a single particle on the lattice. Some QWs admit a continuum limit, leading to familiar PDEs (e.g. the Dirac equation). In this paper, we study the continuum limit of a wide class of QWs, and show that it leads to an entire class of PDEs, encompassing the Hamiltonian form of the massive Dirac equation in $(1+1)$ curved spacetime. Therefore a certain QW, which we make explicit, provides us with a unitary discrete toy model of a test particle in curved spacetime, in spite of the fixed background lattice. Mathematically we have introduced two novel ingredients for taking the continuum limit of a QW, but which apply to any quantum cellular automata: encoding and grouping.",2
30817,0,"Extended Hamilton-Lagrange formalism and its application to Feynman's path integral for relativistic quantum physics With this paper, a consistent and comprehensive treatise on the foundations of the extended Hamilton-Lagrange formalism will be presented. In this formalism, the system's dynamics is parametrized along a time-like system evolution parameter $s$, and the physical time $t$ is treated as a dependent variable $t(s)$ on equal footing with all other configuration space variables $q^{i}(s)$. In the action principle, the conventional classical action $L dt$ is then replaced by the generalized action $L_{e}ds$, with $L$ and $L_{e}$ denoting the conventional and the extended Lagrangian, respectively. In the existing literature, the discussion is restricted to only those extended Lagrangians $L_{e}$ that are homogeneous forms of first order in the velocities. It is shown that a class of extended Lagrangians $L_{e}$ exists that are correlated to corresponding conventional Lagrangians $L$ without being homogeneous functions in the velocities. Then the Legendre transformation of $L_{e}$ to an extended Hamiltonian $H_{e}$ exists. With this class of extended Hamiltonians, an extended canonical formalism is presented that is completely analogous to the conventional Hamiltonian formalism. The physical time $t$ and the negative value of the conventional Hamiltonian then constitute and an additional pair of conjugate canonical variables. The extended formalism also includes a theory of extended canonical transformations, where the time variable $t(s)$ is also subject to transformation. In the extended formalism, the system's dynamics is described as a motion on a hypersurface within an extended phase space of even dimension. It is shown that the hypersurface condition does not embody a constraint as the condition is automatically satisfied on the system path that is given by the solution of the extended set of canonical equations.",2
31277,0,"The 8-vertex model with quasi-periodic boundary conditions We study the inhomogeneous 8-vertex model (or equivalently the XYZ Heisenberg spin-1/2 chain) with all kinds of integrable quasi-periodic boundary conditions: periodic, $\sigma^x$-twisted, $\sigma^y$-twisted or $\sigma^z$-twisted. We show that in all these cases but the periodic one with an even number of sites $\mathsf{N}$, the transfer matrix of the model is related, by the vertex-IRF transformation, to the transfer matrix of the dynamical 6-vertex model with antiperiodic boundary conditions, which we have recently solved by means of Sklyanin's Separation of Variables (SOV) approach. We show moreover that, in all the twisted cases, the vertex-IRF transformation is bijective. This allows us to completely characterize, from our previous results on the antiperiodic dynamical 6-vertex model, the twisted 8-vertex transfer matrix spectrum (proving that it is simple) and eigenstates. We also consider the periodic case for $\mathsf{N}$ odd. In this case we can define two independent vertex-IRF transformations, both not bijective, and by using them we show that the 8-vertex transfer matrix spectrum is doubly degenerate, and that it can, as well as the corresponding eigenstates, also be completely characterized in terms of the spectrum and eigenstates of the dynamical 6-vertex antiperiodic transfer matrix. In all these cases we can adapt to the 8-vertex case the reformulations of the dynamical 6-vertex transfer matrix spectrum and eigenstates that had been obtained by $T$-$Q$ functional equations, where the $Q$-functions are elliptic polynomials with twist-dependent quasi-periods. Such reformulations enables one to characterize the 8-vertex transfer matrix spectrum by the solutions of some Bethe-type equations, and to rewrite the corresponding eigenstates as the multiple action of some operators on a pseudo-vacuum state, in a similar way as in the algebraic Bethe ansatz framework.",2
31506,0,"Aggregation and Linking of Observational Metadata in the ADS We discuss current efforts behind the curation of observing proposals, archive bibliographies, and data links in the NASA Astrophysics Data System (ADS). The primary data in the ADS is the bibliographic content from scholarly articles in Astronomy and Physics, which ADS aggregates from publishers, arXiv and conference proceeding sites. This core bibliographic information is then further enriched by ADS via the generation of citations and usage data, and through the aggregation of external resources from astronomy data archives and libraries. Important sources of such additional information are the metadata describing observing proposals and high level data products, which, once ingested in ADS, become easily discoverable and citeable by the science community. Bibliographic studies have shown that the integration of links between data archives and the ADS provides greater visibility to data products and increased citations to the literature associated with them.",2
31537,0,"Topological Origin of the Fermion Sign Problem Monte Carlo simulations are a powerful tool for elucidating the properties of complex systems across many disciplines. Not requiring any a priori knowledge, they are particularly well suited for exploring new phenomena. However, when applied to fermionic quantum systems, quantum Monte Carlo (QMC) algorithms suffer from the so-called ""negative sign problem"", which causes the computational effort to grow exponentially with problem size. Here we demonstrate that the fermion sign problem originates in topological properties of the configurations. In particular, we show that in the widely used auxiliary field approaches the negative sign of a configuration is a geometric phase that is the imaginary time counterpart of the Aharonov-Anandan phase, and reduces to a Berry phase in the adiabatic limit. This provides an intriguing connection between QMC simulations and classification of topological states. Our results shed clarify the controversially debated origin of the sign problem in fermionic lattice models.",2
31674,0,"The quantum-to-classical transition: contraction of associative products The quantum-to-classical transition is considered from the point of view of contractions of associative algebras. Various methods and ideas to deal with contractions of associative algebras are discussed that account for a large family of examples. As an instance of them, the commutative algebra of functions in phase space, corresponding to classical physical observables, is obtained as a contraction of the Moyal star-product which characterizes the quantum case. Contractions of associative algebras associated to Lie algebras are discussed, in particular the Weyl-Heisenberg and $SU(2)$ groups are considered.",2
31920,0,"Quantum gravity: the Inverse problem Quantizing the gravitational field described by General relativity being a notorious difficult, unsolved and maybe meaningless problem I use in this essay a different strategy: I consider a linear theory in the framework of Special relativity where the potentials are the components of four linear forms. General relativity and other similar covariant non linear theories can be formulated in this way. The theory that I propose is Lorentz invariant, linear, simple, and can be quantized following similar steps to those that led to quantum electrodynamics.",2
33439,0,"Physical Version of Singularity Resolution in the Observable Universe Based on the equivalence of the two different types of measurement protocols and the asymmetry between the Schr\""odinger and Heisenberg pictures, it has been previously proposed that negative sea fills the universe as a nondeterministic computation - a time-reversal process of the irreversible computations presented since the big bang. The goal of this paper is to extend the proposed subjective universe model, i.e., the universe as a quantum measurement: Motivated by the relationship between quantum theory and classical probability theory with continuity, it is argued that the frame of reference of the observer may be identified with classical probability theory where its choice, along with big bang singularity, should correspond to the quantum observable. That is, the physical version of singularity resolution corresponds to the case, where big bang singularity is equivalent to the continuity of the negative sea, or aether, filling the universe as a frame of reference of the observer. Moreover, based on the holographic principle, we identify the choice of the observer with the degrees of freedom proportional to the Planck area on the horizon. We also discuss that the continuity or infinity present in every formal language of choice acceptable in nondeterministic computation may be associated with the universal grammar proposed by Chomsky in linguistics.",2
34036,0,"Weyl semi-metals : a short review We begin this review with an introduction and a discussion of Weyl fermions as emergent particles in condensed matter systems, and explain how high energy phenomena like the chiral anomaly can be seen in low energy experiments. We then explain the current interest in the field due to the recent discovery of real materials which behave like Weyl semi-metals. We then describe a simple lattice model of a topological insulator, which can be turned into a Weyl semi-metal on breaking either time-reversal or inversion symmetry, and show how flat bands or Fermi arcs develop. Finally, we describe some new phenomena which occur due to the chiral nature of the Weyl nodes and end with possible future prospects in the field, both in theory and experiment.",2
36063,0,"Symplectic geometry of entanglement We present a description of entanglement in composite quantum systems in terms of symplectic geometry. We provide a symplectic characterization of sets of equally entangled states as orbits of group actions in the space of states. In particular, using Kostant-Sternberg theorem, we show that separable states form a unique Kaehler orbit, whereas orbits of entanglement states are characterized by different degrees of degeneracy of the canonical symplectic form on the complex projective space. The degree of degeneracy may be thus used as a new geometric measure of entanglement and we show how to calculate it for various multiparticle systems providing also simple criteria of separability. The presented method is general and can be applied also under different additional symmetry conditions stemming, eg. from the indistinguishability of particles.",2
36405,0,"A Comprehensive Perspective on Pilot-Job Systems Pilot-Job systems play an important role in supporting distributed scientific computing. They are used to consume more than 700 million CPU hours a year by the Open Science Grid communities, and by processing up to 1 million jobs a day for the ATLAS experiment on the Worldwide LHC Computing Grid. With the increasing importance of task-level parallelism in high-performance computing, Pilot-Job systems are also witnessing an adoption beyond traditional domains. Notwithstanding the growing impact on scientific research, there is no agreement upon a definition of Pilot-Job system and no clear understanding of the underlying abstraction and paradigm. Pilot-Job implementations have proliferated with no shared best practices or open interfaces and little interoperability. Ultimately, this is hindering the realization of the full impact of Pilot-Jobs by limiting their robustness, portability, and maintainability. This paper offers a comprehensive analysis of Pilot-Job systems critically assessing their motivations, evolution, properties, and implementation. The three main contributions of this paper are: (i) an analysis of the motivations and evolution of Pilot-Job systems; (ii) an outline of the Pilot abstraction, its distinguishing logical components and functionalities, its terminology, and its architecture pattern; and (iii) the description of core and auxiliary properties of Pilot-Jobs systems and the analysis of seven exemplar Pilot-Job implementations. Together, these contributions illustrate the Pilot paradigm, its generality, and how it helps to address some challenges in distributed scientific computing.",2
36868,0,"Scaling limits for the critical Fortuin-Kasteleyn model on a random planar map I: cone times Sheffield (2011) introduced an inventory accumulation model which encodes a random planar map decorated by a collection of loops sampled from the critical Fortuin-Kasteleyn (FK) model. He showed that a certain two-dimensional random walk associated with an infinite-volume version of the model converges in the scaling limit to a correlated planar Brownian motion. We improve on this scaling limit result by showing that the times corresponding to FK loops (or ""flexible orders"") in the inventory accumulation model converge in the scaling limit to the $\pi/2$-cone times of the correlated Brownian motion. This statement implies a scaling limit result for the joint law of the areas and boundary lengths of the bounded complementary connected components of the FK loops on the infinite-volume planar map. In light of the encoding of Duplantier, Miller, and Sheffield (2014), the limiting object coincides with the joint law of the areas and boundary lengths of the bounded complementary connected components of a collection of CLE$_\kappa$ loops on an independent Liouville quantum gravity cone.",2
37108,0,Moving Walls and Geometric Phases We unveil the existence of a non-trivial Berry phase associated to the dynamics of a quantum particle in a one dimensional box with moving walls. It is shown that a suitable choice of boundary conditions has to be made in order to preserve unitarity. For these boundary conditions we compute explicitly the geometric phase two-form on the parameter space. The unboundedness of the Hamiltonian describing the system leads to a natural prescription of renormalization for divergent contributions arising from the boundary.,2
37466,0,"Refined Cauchy/Littlewood identities and six-vertex model partition functions: III. Deformed bosons We study Hall-Littlewood polynomials using an integrable lattice model of $t$-deformed bosons. Working with row-to-row transfer matrices, we review the construction of Hall-Littlewood polynomials (of the $A_n$ root system) within the framework of this model. Introducing appropriate double-row transfer matrices, we extend this formalism to Hall-Littlewood polynomials based on the $BC_n$ root system, and obtain a new combinatorial formula for them. We then apply our methods to prove a series of refined Cauchy and Littlewood identities involving Hall-Littlewood polynomials. The last two of these identities are new, and relate infinite sums over hyperoctahedrally symmetric Hall-Littlewood polynomials with partition functions of the six-vertex model on finite domains.",2
38839,0,"Solutions to generalized Yang-Baxter equations via ribbon fusion categories Inspired by quantum information theory, we look for representations of the braid groups $B_n$ on $V^{\otimes (n+m-2)}$ for some fixed vector space $V$ such that each braid generator $\sigma_i, i=1,...,n-1,$ acts on $m$ consecutive tensor factors from $i$ through $i+m-1$. The braid relation for $m=2$ is essentially the Yang-Baxter equation, and the cases for $m&gt;2$ are called generalized Yang-Baxter equations. We observe that certain objects in ribbon fusion categories naturally give rise to such representations for the case $m=3$. Examples are given from the Ising theory (or the closely related $SU(2)_2$), $SO(N)_2$ for $N$ odd, and $SU(3)_3$. The solution from the Jones-Kauffman theory at a $6^{th}$ root of unity, which is closely related to $SO(3)_2$ or $SU(2)_4$, is explicitly described in the end.",2
39212,0,"Extending DUNE: The dune-xt modules We present our effort to extend and complement the core modules of the Distributed and Unified Numerics Environment DUNE (http://dune-project.org) by a well tested and structured collection of utilities and concepts. We describe key elements of our four modules dune-xt-common, dune-xt-grid, dune-xt-la and dune-xt-functions, which aim at further enabling the programming of generic algorithms within DUNE as well as adding an extra layer of usability and convenience.",2
39587,0,"Morlet wavelets in quantum mechanics Wavelets offer significant advantages for the analysis of problems in quantum mechanics. Because wavelets are localized in both time and frequency they avoid certain subtle but potentially fatal conceptual errors that can result from the use of plane wave or delta function decomposition. Morlet wavelets are particularly well-suited for this work: as Gaussians, they have a simple analytic form and they work well with Feynman path integrals. To take full advantage of Morlet wavelets we need an explicit form for the inverse Morlet transform and a manifestly covariant form for the four-dimensional Morlet wavelet. We supply both here.",2
40191,0,"Non-commutative Hilbert modular symbols The main goal of this paper is to construct non-commutative Hilbert modular symbols. However, we also construct commutative Hilbert modular symbols. Both the commutative and the non-commutative Hilbert modular symbols are generalizations of Manin's classical and non-commutative modular symbols. We prove that many cases of (non-)commutative Hilbert modular symbols are periods in the sense on Kontsevich-Zagier. Hecke operators act naturally on them. Manin defines the non-commutative modilar symbol in terms of iterated path integrals. In order to define non-commutative Hilbert modular symbols, we use a generalization of iterated path integrals to higher dimensions, which we call iterated integrals on membranes. Manin examines similarities between non-commutative modular symbol and multiple zeta values both in terms of infinite series and in terms of iterated path integrals. Here we examine similarities in the formulas for non-commutative Hilbert modular symbol and multiple Dedekind zeta values, recently defined by the author, both in terms of infinite series and in terms of iterated integrals on membranes.",2
43653,0,"Comment on the Ghost State in the Lee Model We examine the ghost state in the Lee model, and give the physically meaningful interpretatation for norm of the ghost state. According to this interpretation, the semi-positivity of the norm is guaranteed.",2
43859,0,"Derived Equivalent Calabi-Yau 3-folds from Cubic 4-folds We describe pretty examples of derived equivalences and autoequivalences of Calabi-Yau threefolds arising from pencils of cubic fourfolds. The cubic fourfolds are chosen to be special, so they have an associated K3 surface. Thus a pencil gives rise to two different Calabi-Yau threefolds: the associated pencil of K3 surfaces, and the baselocus of the original pencil - the intersection of two cubic fourfolds. They both have crepant resolutions which are derived equivalent.",2
44651,0,"The Joint Spectral Flow and Localization of the Indices of Elliptic Operators We introduce the notion of the joint spectral flow, which is a generalization of the spectral flow, by using Segal's model of the connective $K$-theory spectrum. We apply it for some localization results of indices motivated by Witten's deformation of Dirac operators and rephrase some analytic techniques in terms of topology.",2
45030,0,"Obtaining Atomic Matrix Elements from Vector Tune-Out Wavelengths using Atom Interferometry Accurate values for atomic dipole matrix elements are useful in many areas of physics, and in particular for interpreting experiments such as atomic parity violation. Obtaining accurate matrix element values is a challenge for both experiment and theory. A new technique that can be applied to this problem is tune-out spectroscopy, which is the measurement of light wavelengths where the electric polarizability of an atom has a zero. Using atom interferometry methods, tune-out wavelengths can be measured very accurately. Their values depend on the ratios of various dipole matrix elements and are thus useful for constraining theory and broadening the application of experimental values. Tune-out wavelength measurements to date have focused on zeros of the scalar polarizability, but in general the vector polarizability also contributes. We show here that combined measurements of the vector and scalar polarizabilities can provide more detailed information about the matrix element ratios, and in particular can distinguish small contributions from the atomic core and the valence tail states. These small contributions are the leading error sources in current parity violation calculations for cesium.",2
45485,0,"On the role of Fourier modes in finite-size scaling above the upper critical dimension Renormalization-group theory stands, since over 40 years, as one of the pillars of modern physics. As such, there should be no remaining doubt regarding its validity. However, finite-size scaling, which derives from it, has long been poorly understood above the upper critical dimension $d_c$ in models with free boundary conditions. Besides its fundamental significance for scaling theories, the issue is important at a practical level because finite-size, statistical-physics systems, with free boundaries above $d_c$, are experimentally accessible with long-range interactions. Here we address the roles played by Fourier modes for such systems and show that the current phenomenological picture is not supported for all thermodynamic observables either with free or periodic boundaries. Instead, the correct picture emerges from a sector of the renormalization group hitherto considered unphysical.",2
46608,0,"Discrepancy of line segments for general lattice checkerboards In a series of papers recently ""checkerboard discrepancy"" has been introduced, where a black-and-white checkerboard background induces a coloring on any curve, and thus a discrepancy, i.e., the difference of the length of the curve colored white and the length colored black. Mainly straight lines and circles have been studied and the general situation is that, no matter what the background coloring, there is always a curve in the family studied whose discrepancy is at least of the order of the square root of the length of the curve. In this paper we generalize the shape of the background, keeping the lattice structure. Our background now consists of lattice copies of any bounded fundamental domain of the lattice, and not necessarily of squares, as was the case in the previous papers. As the decay properties of the Fourier Transform of the indicator function of the square were strongly used before, we now have to use a quite different proof, in which the tiling and spectral properties of the fundamental domain play a role.",2
47144,0,"Clustering implies geometry in networks Network models with latent geometry have been used successfully in many applications in network science and other disciplines, yet it is usually impossible to tell if a given real network is geometric, meaning if it is a typical element in an ensemble of random geometric graphs. Here we identify structural properties of networks that guarantee that random graphs having these properties are geometric. Specifically we show that random graphs in which expected degree and clustering of every node are fixed to some constants are equivalent to random geometric graphs on the real line, if clustering is sufficiently strong. Large numbers of triangles, homogeneously distributed across all nodes as in real networks, are thus a consequence of network geometricity. The methods we use to prove this are quite general and applicable to other network ensembles, geometric or not, and to certain problems in quantum gravity.",2
47198,0,Symmetry vs Symmetry This preprint deals with the symmetry of parametrized families of systems and the changes therein as the parameter changes. There are (at least ?) two kinds of symmetry: generic and specific which behave in almost totally opposite ways as the parameter changes: generic symmetry has links with entropy while specific symmetry has to do with symmetry breaking as it is usually understood in physics.,2
47874,0,"Inhomogeneity-related cutoff dependence of the Casimir energy and stress The cutoff dependence of the Casimir energy and stress is studied using the Green's function method for a system that is piecewise-smoothly inhomogeneous along one dimension. The asymptotic cylinder kernel expansions of the energy and stress are obtained, with some extra cutoff terms that are induced by the inhomogeneity. Introducing interfaces to the system one by one shows how those cutoff terms emerge and illuminates their physical interpretations. Based on that, we propose a subtraction scheme to address the problem of the remaining cutoff dependence in the Casimir stress in an inhomogeneous medium, and show that the nontouching Casimir force between two separated bodies is cutoff independent. The cancellation of the electric and magnetic contributions to the surface divergence near a perfectly conducting wall is found to be incomplete in the case of inhomogeneity.",2
48884,0,"Physical dipoles and second order perturbation theory for dipolar fermions in two dimensions In two dimensions the Fourier transform of the interaction between two point dipoles has a term which grows linearly in the modulus $| \mathbf{\textit{q}} |$ of the momentum . As a consequence, in second order perturbation theory the self-energy of two-dimensional dipolar fermions is ultraviolet divergent. We show that for electric dipoles this divergence can be avoided if one takes into account that physical dipoles consist of two opposite charges which are separated by a finite distance. Using this regularization, we calculate the self-energy, the renormalized chemical potential, and the renormalized Fermi surface of dipolar fermions in two dimensions in second order perturbation theory. We find that in the Fermi liquid phase the second order corrections weaken first order effects.",2
49288,0,Calabi-Yau and fractional Calabi-Yau categories We discuss Calabi-Yau and fractional Calabi-Yau semiorthogonal components of derived categories of coherent sheaves on smooth projective varieties. The main result is a general construction of a fractional Calabi-Yau category from a rectangular Lefschetz decomposition and a spherical functor. We give many examples of application of this construction and discuss some general properties of Calabi-Yau categories.,2
49357,0,"On magnetic monopoles, the anomalous g-factor of the electron and the spin-orbit coupling in the Dirac theory We discuss the algebra and the interpretation of the anomalous Zeeman effect and the spin-orbit coupling within the Dirac theory. Whereas the algebra for the anomalous Zeeman effect is impeccable and therefore in excellent agreement with experiment, the physical interpretation of that algebra uses images that are based on macroscopic intuition but do not correspond to the meaning of this algebra. The interpretation violates the Lorentz symmetry. We give an alternative intuitive description of the meaning of this effect, which respects the symmetry and is exact. It can be summarized by stating that a magnetic field makes any charged particle spin. We show also that the traditional discussion about magnetic monopoles confuses two issues, viz. the symmetry of the Maxwell equations and the quantization of charge. These two issues define each a different concept of magnetic monopole. They cannot be merged together into a unique all-encompassing issue. We also generalize the minimal substitution for a charged particle, and provide some intuition for the magnetic vector potential. We finally explore the algebra of the spin-orbit coupling, which turns out to be badly wrong. The traditional theory that is claimed to reproduce the Thomas half is based on a number of errors. An error-free application of the Dirac theory cannot account for the Thomas precession, because it only accounts for the instantaneous local boosts, not for the rotational component of the Lorentz transformation. This runs contrary to established beliefs, but Thomas precession can be understood in terms of the Berry phase on a path through the velocity space of the Lorentz group manifold. These results clearly reveal the limitations of the prevailing working philosophy to ""shut up and calculate"".",2
49783,0,"The Representation Theory of Dynkin Quivers. Three Contributions These notes provide three contributions to the (well-established) representation theory of Dynkin and Euclidean quivers. They should be helpful as part of a direct approach to study representations of quivers, and they may shed some new light on properties of Dynkin and Euclidean quivers. Part 1 deals with the case A (see arXiv:1304.5720). Part 2 concerns the case D. We show that the category of representation of D_n contains a full subcategory which is equivalent to the category of representations of a quiver of type D_{n-1} such that the remaining indecomposable representations are thin. This suggests an inductive procedure to deal with the D-cases, starting with D_3 = A_3. Part 3 deals with the cases E. It provides a uniform way to construct the maximal indecomposable representation for these Dynkin quivers as well as a unified method to deal with the corresponding Euclidean quivers. The level of the presentation varies considerably and increases throughout the discussion. Whereas Part 1 is completely elementary, just based on some results in linear algebra, the further text is less self-contained and uses one-point extensions, simplification, perpendicular categories, Auslander-Reiten quivers and hammocks.",2
50666,0,"On angular momentum of photons: the role of transversality condition in quantum mechanics Whether the total angular momentum of the photon can be separated into spin and orbital parts has been a long-standing problem due to the constraint of transversality condition on its vector wavefunction. A careful analysis shows that the situation arises from a misuse of the constraint in quantum mechanics. To use the constraint properly, we convert the vector representation into a two-component representation in which the wavefunction is not constrained by any conditions. Upon doing so, we not only separate the spin conceptually from the orbital angular momentum but also identify the Berry gauge in which the two-component wavefunction can be canonically quantized. A corollary is that only in one particular Berry gauge can a radiation field be canonically quantized in terms of the plane waves. The degree of freedom to fix the Berry gauge, which reflects a symmetry of the constraint, turns out to have observable quantum effects.",2
50774,0,"Bipartite quantum coherence in noninertial frames Quantum coherence as the fundamental characteristic of quantum physics, provides the valuable resource for quantum computation in exceeding the power of classical algorithms. The exploration of quantum coherence in relativistic systems is of significance from both the fundamental points of view and practical applications. We investigate the quantum coherence of two free modes of scalar and Dirac fields as detected by two relatively accelerated observers by resorting to the relative entropy of coherence. We show that the relative entropy of coherence monotonically decreases when acceleration goes up, as a consequence of the Unruh effect. Specifically, the initial states with parameters $\alpha=b$ and $\alpha=\sqrt{1-b^2}$ have the same initial relative entropy coherence at $a=0$ (with $a$ the acceleration), but degrade along two different trajectories. The relative entropy of coherence reaches vanishing value in the scalar field in the infinite acceleration limit, but non-vanishing value in the Dirac field. This suggests that in the Dirac field, the bipartite state possesses quantum coherence to some extent with the variation of the relative acceleration, and may lead to potential applications in quantum computation performed by observers in motion relatively.",2
50957,0,"Families of spherical caps: spectra and ray limit We consider a family of surfaces of revolution ranging between a disc and a hemisphere, that is spherical caps. For this family, we study the spectral density in the ray limit and arrive at a trace formula with geodesic polygons describing the spectral fluctuations. When the caps approach the hemisphere the spectrum becomes equally spaced and highly degenerate whereas the derived trace formula breaks down. We discuss its divergence and also derive a different trace formula for this hemispherical case. We next turn to perturbative corrections in the wave number where the work in the literature is done for either flat domains or curved without boundaries. In the present case, we calculate the leading correction explicitly and incorporate it into the semiclassical expression for the fluctuating part of the spectral density. To the best of our knowledge, this is the first calculation of such perturbative corrections in the case of curvature and boundary.",2
51099,0,"Classical approximations of relativistic quantum physics A correspondence of classical to quantum physics studied by Schr\""{o}\-dinger and Ehrenfest applies without the necessity of technical conjecture that classical observables are associated with Hermitian Hilbert space operators. This correspondence provides appropriate nonrelativistic classical interpretations to realizations of relativistic quantum physics that are incompatible with the canonical formalism. Using this correspondence, Newtonian mechanics for a $1/r$ potential provides approximations for the dynamics of nonrelativistic classical particle states within unconstrained quantum field theory (UQFT).",2
51114,0,"Regular colored graphs of positive degree Regular colored graphs are dual representations of pure colored D-dimensional complexes. These graphs can be classified with respect to an integer, their degree, much like maps are characterized by the genus. We analyse the structure of regular colored graphs of fixed positive degree and perform their exact and asymptotic enumeration. In particular we show that the generating function of the family of graphs of fixed degree is an algebraic series with a positive radius of convergence, independant of the degree. We describe the singular behavior of this series near its dominant singularity, and use the results to establish the double scaling limit of colored tensor models.",2
51313,0,"A simple method to calculate first-passage time densities of non-smooth processes Numerous applications all the way from biology and physics to economics depend on the density of first crossings over a boundary. Motivated by the lack of analytical tools for computing first-passage time densities (FPTDs) for complex problems, we propose a new simple method based on the Independent Interval Approximation (IIA). We generalise previous formulations of the IIA to handle non-smooth processes, and derive a closed form expression for the FPTD in Laplace and $z$-transform space for arbitrary boundary and starting points in one dimension. We focus on Markov processes for which the IIA is exact. To apply our equations, we calculate the FPTD in two cases: the Ornstein-Uhlenbeck process and the discrete time Brownian walk. Our results are in good agreement with Langevin dynamics simulations.",2
51396,0,"Pimsner algebras and Gysin sequences from principal circle actions A self Morita equivalence over an algebra B, given by a B-bimodule E, is thought of as a line bundle over B. The corresponding Pimsner algebra O_E is then the total space algebra of a noncommutative principal circle bundle over B. A natural Gysin-like sequence relates the KK-theories of O_E and of B. Interesting examples come from O_E a quantum lens space over B a quantum weighted projective line (with arbitrary weights). The KK-theory of these spaces is explicitly computed and natural generators are exhibited.",2
51966,0,"Towards an experimental realization of affinely transformed linearized QED vacuum via inverse homogenization Within the framework of quantum electrodynamics (QED), vacuum is a nonlinear medium which can be linearized for a rapidly time-varying electromagnetic field with a small amplitude subjected to a magnetostatic field. The linearized QED vacuum is a uniaxial dielectric-magnetic medium for which the degree of anisotropy is exceedingly small. By implementing an affine transformation of the spatial coordinates, the degree of anisotropy may become sufficiently large as to be readily perceivable. The inverse Bruggeman formalism can be implemented to specify a homogenized composite material (HCM) which is electromagnetically equivalent to the affinely transformed QED vacuum. This HCM can arise from remarkably simple component materials; for example, two isotropic dielectric materials and two isotropic magnetic materials, randomly distributed as oriented spheroidal particles.",2
54739,0,"Uncertainty relations for any multi observables Uncertainty relations describe the lower bound of product of standard deviations of observables. By revealing a connection between standard deviations of quantum observables and numerical radius of operators, we establish a universal uncertainty relation for any $k$ observables, of which the formulation depends on the even or odd quality of $k$. This universal uncertainty relation is tight at least for the cases $k=2n$ and $k=3$. For two observables, the uncertainty relation is exactly a simpler reformulation of Schr\""odinger's uncertainty principle.",2
57251,0,"Duality symmetries behind solutions of the classical simple pendulum The solutions that describe the motion of the classical simple pendulum have been known for very long time and are given in terms of elliptic functions, which are doubly periodic functions in the complex plane. The independent variable of the solutions is time and it can be considered either as a real variable or as a purely imaginary one, which introduces a rich symmetry structure in the space of solutions. When solutions are written in terms of the Jacobi elliptic functions the symmetry is codified in the functional form of its modulus, and is described mathematically by the six dimensional coset group $\Gamma/\Gamma(2)$ where $\Gamma$ is the modular group and $\Gamma(2)$ is its congruence subgroup of second level. In this paper we discuss the physical consequences this symmetry has on the pendulum motions and it is argued they have similar properties to the ones termed as duality symmetries in other areas of physics, such as field theory and string theory. In particular a single solution of pure imaginary time for all allowed value of the total mechanical energy is given and obtained as the $S$-dual of a single solution of real time, where $S$ stands for the $S$ generator of the modular group.",2
